Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,t20yr,t20yr_demean,fedfunds,t2yr,t10yr,tlt_detrend,t20yr_detrend,t10yr_detrend,t2yr_detrend
2005-09-28,54.311419873810515,54.68176347783444,54.235001046454,54.63473892211914,712800,0.0,0,4.55,0.0400627568663392,3.782857142857143,4.09,4.26,2.1091772982235852,-0.11255374495844261,0.2787772862541966,1.7789482233617466
2005-09-29,54.43490749296325,54.44078724857242,54.2938247529192,54.38787841796875,657100,0.0,0,4.59,0.07642354064514212,3.791904761904762,4.13,4.29,1.8421045926910153,-0.07188313048186679,0.30936833102281014,1.8193124023450844
2005-09-30,54.423119462415315,54.48778328008326,54.082165602881894,54.19973373413086,1391800,0.0,0,4.62,0.10158610697945392,3.800952380952381,4.18,4.34,1.6337477074709454,-0.041212516005289856,0.3599593757914237,1.8696765813284224
2005-10-03,54.17141934139547,54.41338542479211,53.76420274669903,53.77600860595703,1370900,0.362,0,4.67,0.14469582938947845,3.81,4.21,4.39,1.189810377914931,0.009458098471286647,0.4105504205600372,1.9000407603117608
2005-10-04,53.923562130170424,54.02388944274107,53.82913324590367,53.953067779541016,783200,0.0,0,4.66,0.1285732916899569,3.8190476190476192,4.22,4.38,1.346657350116736,0.00012871294786265253,0.4011414653286507,1.9104049392950988
2005-10-05,54.106521098912474,54.2835730338562,54.041602356274296,54.189144134521484,1215800,0.0,0,4.63,0.09409268752223188,3.828095238095238,4.21,4.36,1.5625215037150255,-0.029200672575560915,0.38173251009726483,1.9007691182784372
2005-10-06,54.11827592842932,54.14188313296522,53.96483585286678,53.982540130615234,340000,0.0,0,4.64,0.09936120172576679,3.837142857142857,4.2,4.37,1.3357052984265962,-0.018530058098984448,0.39232355486587833,1.8911332972617756
2005-10-07,53.75831767885858,54.265861732804936,53.68159757865461,54.20094299316406,1337800,0.0,0,4.62,0.07575387437459558,3.8461904761904764,4.18,4.35,1.533895959593238,-0.03785944362240823,0.3729145996344916,1.8714974762451133
2005-10-10,54.20682740143857,54.2776490484689,54.07109153956709,54.1655158996582,159700,0.0,0,4.635,0.08662869826665887,3.855238095238095,4.199999999999999,4.369999999999999,1.4782566647051993,-0.022188829145831868,0.3935056444031044,1.891861655228451
2005-10-11,54.20093607021698,54.24815051167386,53.9707712963859,54.05339431762695,679100,0.0,0,4.65,0.09700921198181067,3.8642857142857143,4.22,4.39,1.34592288129177,-0.006518214669254618,0.4140966891717186,1.9122258342117893
2005-10-12,53.96484858124372,53.96484858124372,53.49861631257339,53.52812194824219,1105700,0.0,0,4.71,0.14987242961900105,3.8733333333333335,4.24,4.45,0.8004383105248252,0.054152399807320784,0.4746877339403328,1.932590013195128
2005-10-13,53.26257143639874,53.41011318553004,53.1622441276175,53.33339309692383,1376600,0.0,0,4.77,0.20033277372722846,3.8823809523809523,4.24,4.48,0.5854972578242865,0.11482301428389707,0.5052787787089463,1.932954192178466
2005-10-14,53.469087344164514,53.52810309733355,53.00875816578733,53.250728607177734,1042600,0.0,0,4.76,0.18168128401235428,3.8914285714285715,4.27,4.48,0.4826205666960064,0.10549362876047308,0.50586982347756,1.9633183711618036
2005-10-17,53.36291008018399,53.475043274179775,53.185862645189275,53.238975524902344,1058200,0.0,0,4.77,0.18296849837542872,3.9004761904761907,4.29,4.5,0.4506552830384365,0.11616424323704955,0.5264608682461733,1.9836825501451423
2005-10-18,53.386495751180156,53.39830161031734,53.250759889414475,53.297969818115234,878200,0.0,0,4.78,0.18419720299472786,3.9095238095238094,4.27,4.49,0.48943737486914785,0.1268348577136269,0.5170519130147868,1.96404672912848
2005-10-19,53.504556748583276,53.628491311548814,53.32160186767578,53.32160186767578,904800,0.0,0,4.76,0.15673369376769397,3.9185714285714286,4.25,4.47,0.49285722304751545,0.10750547219020223,0.49764295778340006,1.9444109081118186
2005-10-20,53.280283592656055,53.46913687932344,53.19175762958314,53.463233947753906,810300,0.0,0,4.75,0.14006398041461754,3.927619047619048,4.27,4.46,0.6142771017434612,0.09817608666677913,0.488234002552014,1.9647750870951564
2005-10-21,53.60485465725168,53.982561071115306,53.55764022986482,53.958953857421875,1252800,0.0,0,4.68,0.06687925403213502,3.9366666666666665,4.22,4.39,1.0897848100292507,0.028846701143355524,0.418825047320627,1.9151392660784947
2005-10-24,53.894035266640486,53.94715262322408,53.4041957122852,53.53993606567383,939100,0.0,0,4.74,0.1211120152124936,3.9457142857142857,4.25,4.45,0.6505548168990174,0.08951731561993181,0.4794160920892412,1.9455034450618327
2005-10-25,53.59896569001952,53.73470607846147,53.073717430713224,53.079620361328125,632900,0.0,0,4.8,0.17287965088465285,3.954761904761905,4.34,4.54,0.170026911171135,0.1501879300965081,0.5700071368578548,2.0358676240451707
2005-10-26,52.79043656270787,52.93797831330528,52.61929209431774,52.69010925292969,2895800,0.0,0,4.87,0.2318396667535323,3.9638095238095237,4.38,4.6,-0.23969639860948178,0.22085854457308507,0.6305981816264681,2.076231803028509
2005-10-27,52.878990173339844,52.99112340328553,52.70194268158372,52.878990173339844,1197400,0.0,0,4.84,0.1926651364465526,3.972857142857143,4.36,4.57,-0.0710276795815048,0.1915291590496606,0.601189226395082,2.0565959820118476
2005-10-28,52.949783536818906,53.04420791470273,52.59568424017509,52.884864807128906,750400,0.0,0,4.84,0.18390763024443668,3.981904761904762,4.4,4.58,-0.08536524717462868,0.1921997735262373,0.6117802711636955,2.096960160995186
2005-10-31,52.97928460034289,53.1386321967441,52.86715594272269,52.98518753051758,547700,0.0,0,4.84,0.1755481925060529,3.990952380952381,4.4,4.57,-0.005254725168136076,0.19287038800281397,0.6023713159323094,2.097324339978524
2005-11-01,53.01306008344528,53.143474238558404,52.81150970119336,52.92414093017578,647100,0.397,0,4.85,0.17711418375577814,4.0,4.42,4.58,-0.08651352689211222,0.20354100247938955,0.6129623607009225,2.1176885189618617
2005-11-02,52.805585053499435,52.98934798693252,52.657387972313785,52.6751708984375,781100,0.0,0,4.88,0.19769990267597048,4.007619047619047,4.43,4.61,-0.35569576001257275,0.23421161695596648,0.6435534054695364,2.1280526979451997
2005-11-03,52.69292810073309,52.740352228988655,52.30761497323078,52.31947326660156,962900,0.0,0,4.94,0.24598627073615376,4.015238095238095,4.47,4.65,-0.7316055932306895,0.29488223143254366,0.6841444502381502,2.1684168769285375
2005-11-04,52.41432971184499,52.54474383486849,52.08236977877784,52.23649597167969,1888700,0.0,0,4.95,0.24435053115723715,4.022857142857143,4.47,4.66,-0.8347950895347509,0.30555284590911924,0.6947354950067632,2.1687810559118756
2005-11-07,52.46174985025091,52.50324483871941,52.372830725642835,52.41432571411133,1121600,0.0,0,4.93,0.21415277974099833,4.0304761904761905,4.47,4.65,-0.6771775484852895,0.28622346038569546,0.6853265397753772,2.169145234895214
2005-11-08,52.6929538452447,52.94785300588872,52.6929538452447,52.92414093017578,1396800,0.0,0,4.86,0.13760038066186286,4.038095238095238,4.43,4.57,-0.1875745338030157,0.21689407486227275,0.6059175845439908,2.129509413878552
2005-11-09,52.62777722301014,52.71669642773655,52.378807067871094,52.378807067871094,1140300,0.0,0,4.93,0.19816399972268695,4.045714285714285,4.49,4.64,-0.7531205974898825,0.28756468933884793,0.6765086293126039,2.1898735928618906
2005-11-10,52.59215853879993,53.04267874042874,52.538805260492296,53.01896667480469,1695200,0.0,0,4.85,0.11279290882620163,4.053333333333334,4.44,4.55,-0.133173191938468,0.20823530381542454,0.5870996740812173,2.140237771845229
2005-11-11,53.11381392668284,53.17309183335551,53.01897018052945,53.048606872558594,193700,0.0,0,4.875,0.13152959478864723,4.060952380952381,4.470000000000001,4.58,-0.12374519556674102,0.23390591829200158,0.6176907188498313,2.1706019508285674
2005-11-14,52.98338036684903,53.024875338547446,52.53286482344131,52.65142059326172,1230100,0.0,0,4.9,0.1494146132073455,4.0685714285714285,4.5,4.61,-0.5411436762458024,0.25957653276857773,0.6482817636184453,2.200966129811905
2005-11-15,52.60993379153508,53.14344388380291,52.60993379153508,52.99524688720703,839800,0.0,0,4.83,0.07580485806155668,4.076190476190476,4.47,4.56,-0.21752958368266917,0.19024714724515412,0.5988728083870578,2.1713303087952425
2005-11-16,53.2324226749778,53.61180704985201,53.202781433376984,53.55252456665039,1822300,0.0,0,4.77,0.015086455422394174,4.083809523809524,4.42,4.49,0.31953589437851093,0.1309177617217303,0.5294638531556721,2.121694487778581
2005-11-17,53.45171623058558,53.88445364962246,53.380584533976865,53.68290328979492,1003100,0.0,0,4.75,-0.004690201642259417,4.091428571428572,4.37,4.46,0.4297024161408629,0.11158837619830653,0.5000548979242856,2.072058666761919
2005-11-18,53.570249776442516,53.61766937623625,53.38648243276881,53.43390655517578,734200,0.0,0,4.79,0.0337048075232973,4.099047619047619,4.4,4.5,0.1604934801395359,0.15225899067488324,0.5406459426928989,2.1024228457452576
2005-11-21,53.55247555782863,53.74217209428247,53.54655093302521,53.59397506713867,503300,0.0,0,4.76,0.003536407181329082,4.1066666666666665,4.39,4.46,0.30034979072024726,0.12292960515145879,0.5012369874615126,2.092787024728595
2005-11-22,53.57026397970384,53.74809770195977,53.55840568465145,53.66510772705078,1026900,0.0,0,4.76,0.0033756614003594976,4.114285714285715,4.32,4.43,0.35127024925017736,0.12360021962803547,0.47182803223012604,2.023151203711934
2005-11-23,53.70067092270391,53.75995334981786,53.267938149503,53.4576301574707,768300,0.0,0,4.8,0.04140404042761592,4.121904761904762,4.36,4.47,0.12358047828791996,0.16427083410461218,0.5124190769987393,2.063515382695272
2005-11-25,53.59394706970043,53.67100785541754,53.55244758206969,53.65322494506836,421500,0.0,0,4.76,0.0013402204081787161,4.12952380952381,4.33,4.43,0.29896306450339694,0.12494144858118794,0.473010121767353,2.03387956167861
2005-11-28,53.65923073082353,54.0267613502045,53.65923073082353,53.92005920410156,883400,0.0,0,4.71,-0.046447971428555945,4.137142857142857,4.33,4.41,0.5455851221544137,0.0756120630577648,0.45360116653596716,2.034243740661948
2005-11-29,53.9911594383829,54.00894236376073,53.368729914463906,53.41022491455078,889200,0.0,0,4.78,0.02248148181819687,4.144761904761905,4.4,4.48,0.015538631221453159,0.14628267753434177,0.5241922113045812,2.1046079196452863
2005-11-30,53.528782809819354,53.528782809819354,53.24424244910026,53.35094451904297,1642800,0.0,0,4.81,0.05009595991736937,4.152380952380953,4.42,4.49,-0.06395396566853861,0.17695329201091692,0.5347832560731942,2.124972098628624
2005-12-01,53.58312245267592,53.589077404791766,53.094920852021225,53.267578125,1214800,0.39,0,4.83,0.06690977992112579,4.16,4.45,4.52,-0.16753256109368664,0.19762390648749406,0.5653743008418073,2.1553362776119624
2005-12-02,53.14849808757153,53.31520493910583,53.07705683635409,53.28543472290039,746200,0.0,0,4.81,0.04477751719743761,4.168048780487805,4.43,4.52,-0.1698881645754753,0.17829452096407028,0.565965345610421,2.1357004565953
2005-12-05,53.196151937171635,53.196151937171635,52.89846781380492,53.04730987548828,431100,0.0,0,4.85,0.08092399368846337,4.1760975609756095,4.47,4.57,-0.42822521336976394,0.2189651354406461,0.616556390379035,2.1760646355786384
2005-12-06,53.23186087995276,53.65457166109055,53.17827539209983,53.589080810546875,968800,0.0,0,4.79,0.019972903066260983,4.184146341463415,4.42,4.49,0.09333352030664344,0.15963574991722318,0.5371474351476486,2.1264288145619767
2005-12-07,53.46407757790676,53.52956845725632,53.297370630826144,53.38667678833008,386600,0.0,0,4.8,0.028610498381430816,4.19219512195122,4.42,4.52,-0.1292827032923327,0.17030636439379965,0.5677384799162617,2.126792993545315
2005-12-08,53.571231956762674,53.797470234672424,53.46406550042671,53.73197937011719,976200,0.0,0,4.75,-0.020417251544997406,4.200243902439024,4.37,4.47,0.1958076771125974,0.12097697887037562,0.5183295246848751,2.077157172528653
2005-12-09,53.57122857841961,53.58908889629947,53.26758954756621,53.30926513671875,817400,0.0,0,4.83,0.056874441707047474,4.208292682926829,4.43,4.54,-0.24711875766801938,0.20164759334695237,0.5889205694534891,2.1375213515119906
2005-12-12,53.43430717595883,53.43430717595883,53.07113213427585,53.20806884765625,440500,0.0,0,4.82,0.044743785265818126,4.216341463414635,4.45,4.56,-0.36852724811270576,0.19231820782352926,0.6095116142221024,2.1578855304953293
2005-12-13,53.41643566453084,53.47597157610869,53.21400811440747,53.40452575683594,598700,0.0,0,4.81,0.03316452229918898,4.224390243902439,4.43,4.54,-0.19228254031519754,0.18298882230010438,0.5901026589907161,2.138249709478667
2005-12-14,53.70220100861707,54.07133086725718,53.666480376015755,53.9522590637207,635000,0.0,0,4.73,-0.044706592350773455,4.232439024390244,4.37,4.45,0.3352385651873888,0.10365943677668188,0.50069370375933,2.0786138884620056
2005-12-15,53.845100520462374,53.845100520462374,53.57718210976556,53.821285247802734,724300,0.0,0,4.75,-0.023583565425738584,4.2404878048780485,4.37,4.47,0.1840525478872408,0.12433005125325725,0.5212847485279433,2.0789780674453437
2005-12-16,54.07728632016478,54.13682222248353,53.91653438737614,53.99988555908203,684500,0.0,0,4.72,-0.05114794881547802,4.248536585365854,4.37,4.45,0.3424406577843513,0.09500066572983368,0.5018757932965574,2.079342246428682
2005-12-19,53.940356831905035,54.238040925394905,53.91654155934999,54.0534782409668,469800,0.0,0,4.72,-0.04882304205113819,4.256585365853659,4.38,4.45,0.37582113828693764,0.09567128020641036,0.5024668380651707,2.08970642541202
2005-12-20,53.9284135030109,54.059395138707636,53.82124712310407,53.98794937133789,236000,0.0,0,4.74,-0.02751290377608573,4.264634146341463,4.42,4.47,0.2900800672758521,0.11634189468298661,0.523057882833784,2.1300706043953577
2005-12-21,53.89869711244948,53.92846734748464,53.75580997734099,53.89274215698242,193100,0.0,0,4.75,-0.016716862695354884,4.272682926829268,4.43,4.49,0.1746606515382041,0.12701250915956308,0.5436489276023981,2.1404347833786956
2005-12-22,54.13087062003773,54.363063833061396,54.12492020904628,54.321388244628906,692700,0.0,0,4.69,-0.07322973257283838,4.280731707317074,4.4,4.44,0.5830945378025092,0.06768312363614015,0.4942399723710116,2.1107989623620345
2005-12-23,54.291648200114814,54.797710453564896,54.23806267979859,54.654823303222656,2295800,0.0,0,4.63,-0.12717383563770923,4.288780487804878,4.37,4.38,0.8963173950140799,0.008353738112715448,0.4348310171396248,2.0811631413453724
2005-12-27,54.75605684926868,55.125182514511636,54.654845266366735,55.10137176513672,519500,0.0,0,4.58,-0.1691204794723582,4.296829268292683,4.35,4.34,1.322653655545956,-0.040975647410707694,0.3954220619082385,2.06152732032871
2005-12-28,55.01942339496922,55.15094942419697,54.85202828910648,54.94768524169922,1295700,0.383,0,4.62,-0.12325136676906912,4.304878048780488,4.37,4.38,1.1487549307262768,-0.00030503293413097765,0.4360131066768518,2.0818914993120488
2005-12-29,55.01943606957034,55.079219398125566,54.81617184024744,55.067264556884766,740600,0.0,0,4.6,-0.13673994100683906,4.312926829268293,4.38,4.37,1.2481220445296444,-0.019634418457555647,0.4266041514454657,2.0922556782953867
2005-12-30,55.32430710720035,55.35419647475401,54.822117383863606,54.941688537597656,1099500,0.0,0,4.61,-0.12097903459743709,4.320975609756098,4.41,4.39,1.1023338238603557,-0.008963803980978291,0.447195196214079,2.122619857278725
2006-01-03,54.75638833223076,55.15096654238628,54.6906298583808,54.86997985839844,1392700,0.0,0,4.62,-0.10593453302482647,4.3290243902439025,4.34,4.37,1.0104129432789577,0.0017068104955981767,0.4277862409826927,2.0529840362620626
2006-01-04,54.72645427124814,55.04330978434534,54.65471159310128,55.001461029052734,387600,0.0,0,4.6,-0.12021023606915282,4.337073170731707,4.31,4.36,1.1216819125510682,-0.017622575027826493,0.4183772857513066,2.0233482152454005
2006-01-05,54.929727394495366,55.085167608819,54.822115640144084,54.935707092285156,453400,0.0,0,4.61,-0.10520067988419068,4.345121951219513,4.32,4.36,1.0357157744013108,-0.006951960551249137,0.41896833051992033,2.0337123942287394
2006-01-06,54.86396147804697,54.941683861652635,54.69656643823899,54.83407211303711,1193700,0.0,0,4.63,-0.08132792170763636,4.353170731707317,4.36,4.38,0.9138685937710846,0.013718653925327118,0.4395593752885336,2.0740765732120776
2006-01-09,54.82215136725668,54.86997985839844,54.72649894614914,54.86997985839844,413600,0.0,0,4.63,-0.07763119799365281,4.361219512195122,4.36,4.38,0.9295641377502335,0.01438926840190291,0.4401504200571469,2.074440752195416
2006-01-10,54.780279797070186,54.810173731896185,54.4215753850285,54.427555084228516,698900,0.0,0,4.68,-0.026375234448487106,4.369268292682927,4.41,4.43,0.46692716219812525,0.06505988287847941,0.4907414648257604,2.124804931178754
2006-01-11,54.55307593702883,54.57699016149254,54.254154972990314,54.337852478027344,394600,0.0,0,4.7,-0.006085451064464564,4.377317073170732,4.44,4.46,0.3570123546147741,0.08573049735505656,0.5213325095943744,2.1551691101620922
2006-01-12,54.48137236940751,54.71453052382061,54.403654504994876,54.70257568359375,626600,0.0,0,4.66,-0.043990657834261704,4.385365853658537,4.39,4.42,0.7015233587990011,0.04640111183163231,0.4819235543629876,2.1055332891454297
2006-01-13,54.756391357326514,55.180863538190195,54.75041621648566,55.01944351196289,491000,0.0,0,4.59,-0.10880926429634119,4.393414634146342,4.34,4.36,0.9981789857859624,-0.02292827369179129,0.4225145991316017,2.0558974681287676
2006-01-17,55.00148197105782,55.30040306872662,54.95963319983115,55.26453399658203,454300,0.0,0,4.57,-0.12295429773741606,4.401463414634146,4.33,4.34,1.2230572690229238,-0.04225765921521418,0.40310564390021497,2.046261647112106
2006-01-18,55.45585262538762,55.46182776429871,55.07323392103962,55.24660873413086,622100,0.0,0,4.58,-0.10782001147662434,4.409512195121952,4.33,4.34,1.1849198051895726,-0.0315870447386386,0.40369668866882824,2.046625826095444
2006-01-19,55.04330673408702,55.26450989190254,54.97754375638975,55.08515548706055,490600,0.0,0,4.61,-0.07428273822768716,4.4175609756097565,4.37,4.38,1.0032543567370737,-0.0009164302620616738,0.444287733437442,2.0869900050787824
2006-01-20,55.19277245010971,55.28842935807309,55.03135711938703,55.228641510009766,842600,0.0,0,4.59,-0.08999715921733831,4.425609756097561,4.37,4.37,1.1265281783041132,-0.020245815785485455,0.4348787782060559,2.0873541840621206
2006-01-23,54.881898249922074,55.300385831747356,54.84004949173954,55.21070861816406,720400,0.0,0,4.59,-0.085906379252914,4.433658536585366,4.35,4.36,1.0883830850762308,-0.019575201308909662,0.4254698229746694,2.0677183630454583
2006-01-24,55.001471833878114,55.115063289632175,54.85799101057039,54.941688537597656,300500,0.0,0,4.63,-0.04381972565050862,4.441707317073171,4.37,4.4,0.7991508031276453,0.021095413167667054,0.46606086774328315,2.088082542028797
2006-01-25,54.70851787609692,54.744386933360865,54.27807094424122,54.343833923339844,1204500,0.0,0,4.72,0.04408117096996911,4.449756097560976,4.46,4.49,0.18108398748765353,0.1117660276442427,0.5566519125118967,2.178446721012135
2006-01-26,54.13460911886505,54.16449848999872,53.83568804048628,54.110694885253906,764100,0.0,0,4.76,0.08025929956224331,4.457804878048781,4.49,4.53,-0.07226725198047035,0.15243664212081942,0.59724295728051,2.2088108999954734
2006-01-27,54.28406965805444,54.28406965805444,53.901451042623506,54.110694885253906,1091400,0.0,0,4.75,0.06706569503668725,4.465853658536585,4.51,4.52,-0.09247945336264962,0.14310725659739632,0.5878340020491231,2.2291750789788107
2006-01-30,53.98515424782766,54.10472086726355,53.94928061305757,54.05689239501953,308500,0.0,0,4.77,0.08310816344410998,4.473902439024391,4.52,4.54,-0.1664941449792039,0.16377787107397168,0.6084250468177372,2.2395392579621487
2006-01-31,54.015058113548356,54.24224113707025,53.92538084432526,54.20636749267578,676100,0.0,0,4.74,0.05069415601483307,4.4819512195121956,4.54,4.53,-0.03723124870513317,0.134448485550549,0.5990160915863512,2.2599034369454873
2006-02-01,54.08695841524093,54.27294648819368,53.90696670908203,54.02096176147461,622300,0.321,0,4.77,0.07702623983234069,4.49,4.59,4.57,-0.24284918128849142,0.16511910002712504,0.6396071363549645,2.3102676159288253
2006-02-02,54.02097738750588,54.24296661233024,53.91298324804816,54.12297058105469,658500,0.0,0,4.76,0.06397959256723418,4.495263157894737,4.59,4.57,-0.16105256309059257,0.15578971450370105,0.6401981811235782,2.3106317949121635
2006-02-03,53.99695714379649,54.59692333428312,53.88896304641375,54.506927490234375,1524600,0.0,0,4.7,0.00379870199599619,4.5005263157894735,4.59,4.54,0.20269214470691566,0.09646032898027812,0.6107892258921916,2.3109959738955017
2006-02-06,54.58496413275853,54.722953889575244,54.530964757678355,54.614959716796875,755100,0.0,0,4.69,-0.005919420822003474,4.505789473684211,4.62,4.55,0.2905121698872364,0.08713094345685501,0.6213802706608047,2.34136015287884
2006-02-07,54.6689032162859,54.6689032162859,54.29692265082223,54.35691833496094,280500,0.0,0,4.73,0.032531461942632234,4.511052631578948,4.61,4.57,0.012258586669119609,0.12780155793343084,0.6419713154294189,2.3317243318621785
2006-02-08,54.524935420399714,54.524935420399714,54.170957502332065,54.230953216552734,261700,0.0,0,4.75,0.050143668217966564,4.516315789473684,4.64,4.56,-0.1339187331212699,0.1484721724100071,0.6325623601980319,2.3620885108455156
2006-02-09,54.080982934174536,54.536958781054075,54.03298451294903,54.47696304321289,1119200,0.0,0,4.72,0.019228046935332088,4.521578947368421,4.66,4.54,0.09187889215670708,0.11914278688658353,0.6131534049666456,2.3824526898288543
2006-02-10,54.71692601221413,54.82492013184188,54.14095889999268,54.17695999145508,938000,0.0,0,4.76,0.05653586298372559,4.526842105263158,4.69,4.59,-0.2283363609832847,0.15981340136315936,0.6637444497352591,2.4128168688121927
2006-02-13,54.140940177703605,54.212937758351444,54.092946367983174,54.18293762207031,218700,0.0,0,4.76,0.053966051029919804,4.532105263157895,4.68,4.58,-0.2425709317502296,0.16048401583973604,0.6543354945038731,2.40318104779553
2006-02-14,53.93695678274642,54.11694387792319,53.82896269468901,53.99095153808594,836100,0.0,0,4.8,0.08969486689219686,4.537368421052632,4.69,4.62,-0.45476921711678386,0.20115463031631275,0.6949265392724864,2.413545226778869
2006-02-15,54.08097311445338,54.278963133022636,53.92498056248544,54.12297058105469,720300,0.0,0,4.78,0.06652691839709757,4.542631578947368,4.71,4.61,-0.34296237553022024,0.18182524479288897,0.6855175840411003,2.433909405762207
2006-02-16,54.11694971406632,54.17694999630758,53.996958304341554,54.134952545166016,427800,0.0,0,4.77,0.053957513015411074,4.547894736842105,4.69,4.59,-0.3511926128010714,0.17249585926946498,0.6661086288097136,2.4142735847455454
2006-02-17,54.476933779098864,54.638922641990455,54.476933779098864,54.566925048828125,731400,0.0,0,4.71,-0.005767828485288895,4.5531578947368425,4.66,4.54,0.06056768947885871,0.11316647374604205,0.616699673578327,2.3846377637288834
2006-02-21,54.536958781054075,54.59695451889527,54.46496114921582,54.47696304321289,433300,0.0,0,4.72,0.004039800082224154,4.558421052631579,4.71,4.57,-0.04960651751855494,0.12383708822261763,0.647290718346941,2.4350019427122214
2006-02-22,54.66895838363157,54.86694388334201,54.650955540583425,54.84894561767578,559000,0.0,0,4.68,-0.0343256453760592,4.563684210526316,4.68,4.53,0.3021638555621564,0.08450770269919428,0.6078817631155546,2.405366121695559
2006-02-23,54.78291143991712,54.78291143991712,54.554925935174886,54.71091842651367,288300,0.0,0,4.7,-0.013674479677146856,4.568947368421052,4.72,4.56,0.14392446301786066,0.10517831717577142,0.6384728078841677,2.445730300678897
2006-02-24,54.86090138973232,54.86090138973232,54.56691470640818,54.626914978027344,485700,0.0,0,4.71,-0.003507457873640263,4.574210526315789,4.74,4.58,0.03970881314935326,0.115848931652347,0.6590638526527814,2.4660944796622357
2006-02-27,54.80692455188737,54.80692455188737,54.43494834851764,54.53694152832031,446200,0.0,0,4.74,0.025288335666070694,4.579473684210527,4.74,4.59,-0.07047683793985726,0.14651954612892393,0.669654897421395,2.466458658645574
2006-02-28,54.59693181409132,54.86091844366814,54.548933412826536,54.80691909790039,744200,0.0,0,4.7,-0.014042952318750856,4.584736842105263,4.69,4.55,0.1792885302580416,0.10719016060550057,0.6302459421900086,2.4168228376289123
2006-03-01,54.65035533732258,54.71056652268288,54.41554641351665,54.47575759887695,713600,0.32,0,4.74,0.024777181877555954,4.59,4.71,4.59,-0.1720851701475823,0.1478607750820764,0.6708369869586219,2.43718701661225
2006-03-02,54.22291662367622,54.24700019425481,53.825549192808026,54.09648132324219,1640000,0.0,0,4.8,0.08092367361039443,4.598333333333334,4.72,4.64,-0.5715736471645272,0.2085313895586527,0.7214280317272355,2.447551195595588
2006-03-03,53.873675515159626,53.91582058337198,53.72315675819149,53.783363342285156,1253300,0.0,0,4.84,0.11542714299173973,4.6066666666666665,4.76,4.68,-0.9049038295037377,0.24920200403522852,0.7620190764958492,2.487915374578926
2006-03-06,53.572651360380355,53.578668804862716,53.283653253809575,53.313758850097656,872700,0.0,0,4.91,0.17699863649211522,4.615,4.77,4.74,-1.394720523073417,0.3198726185118055,0.822610121264463,2.4982795535622637
2006-03-07,53.223433569333444,53.434158911134475,53.1692444280315,53.34986877441406,1692900,0.0,0,4.91,0.16895324392429245,4.623333333333333,4.77,4.74,-1.37882280013919,0.32054323298838217,0.8232011660330767,2.498643732545602
2006-03-08,53.3258146606441,53.5124565530657,53.25356396351131,53.33183670043945,1184700,0.0,0,4.91,0.1612735510186436,4.631666666666667,4.72,4.73,-1.4170670754959787,0.32121384746495796,0.8137922108016906,2.4490079115289403
2006-03-09,53.319763185527655,53.385991806303394,53.145160875615964,53.34986877441406,282100,0.0,0,4.91,0.15394293506325152,4.64,4.72,4.74,-1.4192472029035557,0.32188446194153464,0.8243832555703037,2.4493720905122784
2006-03-10,53.175271451402665,53.26558363306363,52.98862964451347,53.151187896728516,1086900,0.0,0,4.93,0.1660364380149213,4.648333333333333,4.74,4.76,-1.6381402819712818,0.3425550764181109,0.844974300338917,2.469736269495617
2006-03-13,53.066905672129764,53.14517379140068,52.988637552858854,53.10905075073242,1740100,0.0,0,4.95,0.17758023628697028,4.656666666666666,4.74,4.77,-1.7004896293495548,0.36322569089468715,0.8555653451075305,2.4701004484789553
2006-03-14,53.25353778271012,53.57865886976409,53.25353778271012,53.46426773071289,904400,0.0,0,4.89,0.11223568009210805,4.665,4.66,4.71,-1.3654848507512654,0.30389630537126333,0.7961563898761446,2.3904646274622934
2006-03-15,53.247543662008646,53.307750276322395,53.072941265069595,53.17529296875,971000,0.0,0,4.93,0.14531587645155764,4.673333333333333,4.69,4.73,-1.6746718140963353,0.34456691984784005,0.8167474346447583,2.420828806445632
2006-03-16,53.28968939572814,53.783390988622884,53.24152226630663,53.65695571899414,1048000,0.0,0,4.86,0.07189242752194236,4.681666666666667,4.62,4.65,-1.213221265234381,0.27523753432441644,0.7373384794133719,2.3511929854289693
2006-03-17,53.49436569213867,53.58467786566203,53.434159107612416,53.49436569213867,703500,0.0,0,4.89,0.09726095354367192,4.69,4.65,4.68,-1.396023493472029,0.3059081488009925,0.767929524181985,2.3815571644123077
2006-03-20,53.72321775613107,53.72923520594517,53.57269882826207,53.57871627807617,576000,0.0,0,4.87,0.07374909201895985,4.698333333333333,4.65,4.66,-1.3318851089167083,0.2865787632775696,0.7485205689505987,2.381921343395646
2006-03-21,53.67502717086119,53.67502717086119,53.19938701516667,53.30173873901367,817200,0.0,0,4.91,0.10857867874537064,4.706666666666667,4.72,4.71,-1.6290748493613876,0.3272493777541454,0.7991116137192122,2.4522855223789835
2006-03-22,53.43419159290955,53.572670955629576,53.361940891472486,53.41613006591797,205500,0.0,0,4.91,0.10364328425694502,4.715,4.74,4.7,-1.534895723839277,0.3279199922307221,0.7897026584878262,2.472649701362322
2006-03-23,53.476280501195326,53.50638607686414,53.18728259255885,53.247493743896484,613400,0.0,0,4.93,0.11802313497253802,4.723333333333334,4.77,4.73,-1.7237442472429407,0.34859060670729836,0.8202937032564397,2.5030138803456596
